run_id,bin,agreement_low,agreement_high,n,share,featured_fraction,majority_baseline,lift,error_share,accuracy,balanced_accuracy,auc_roc,ece,brier,arch,dataset,label_mode,policy,size,finetune,loss,train_size,seed,orientation_pooled,pretrained
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed0,3,0.6,0.8,13454,0.2814173360107095,0.16701352757544224,0.8329864724245577,0.1658986175115208,0.005780346820809248,0.9988850899360785,0.9980854478189671,0.9999885633180579,0.0008991850528558897,0.0009321470452036086,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed0,4,0.8,1.0,16549,0.34615545515394913,0.22859387274155538,0.7714061272584446,0.22853344612967552,0.0003853564547206166,0.9999395733881201,0.999867829764737,0.9999999378801965,5.460974436477528e-05,6.055281758939136e-05,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed1,0,0.0,0.2,5122,0.10713688085676037,0.4328387348691917,0.5671612651308082,0.09859429910191342,0.6970684039087948,0.6657555642327216,0.6611631136958427,0.7141621968251899,0.28702896520704024,0.3024877586927628,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,1,False,True
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed1,1,0.2,0.4,5706,0.11935240963855422,0.38310550297932,0.61689449702068,0.2753242201191728,0.2504071661237785,0.8922187171398528,0.8867238833901689,0.9555851285037013,0.08473818423000556,0.09322590493266487,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,1,False,True
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed1,2,0.4,0.6,6977,0.14593791834002678,0.29281926329367924,0.7071807367063208,0.2767665185609861,0.04560260586319218,0.9839472552673069,0.9793291516545071,0.9982102966202329,0.011145901467438197,0.013216919675172183,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,1,False,True
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed1,3,0.6,0.8,13454,0.2814173360107095,0.16701352757544224,0.8329864724245577,0.16582429017392597,0.006514657980456026,0.9988107625984837,0.9969734091982453,0.9999894766641851,0.0009895411794090538,0.0010014803639608405,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,1,False,True
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed1,4,0.8,1.0,16549,0.34615545515394913,0.22859387274155538,0.7714061272584446,0.22853344612967552,0.00040716612377850165,0.9999395733881201,0.999867829764737,0.9999998343471905,7.643200390844743e-05,6.6704271872053e-05,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,1,False,True
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed2,0,0.0,0.2,5122,0.10713688085676037,0.4328387348691917,0.5671612651308082,0.07809449433814919,0.674962852897474,0.6452557594689574,0.6464558407610725,0.7004035473034609,0.2756024687599604,0.3020047811301153,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,2,False,True
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed2,1,0.2,0.4,5706,0.11935240963855422,0.38310550297932,0.61689449702068,0.26007711181212756,0.2607726597325409,0.8769716088328076,0.8761862679863595,0.9452747468393912,0.07963489673458914,0.10075978441774902,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,2,False,True
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed2,2,0.4,0.6,6977,0.14593791834002678,0.29281926329367924,0.7071807367063208,0.2706034112082557,0.0575780089153046,0.9777841479145765,0.9736810281422064,0.9964883996904018,0.0101242855828708,0.017670370434228158,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,2,False,True
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed2,3,0.6,0.8,13454,0.2814173360107095,0.16701352757544224,0.8329864724245577,0.16582429017392597,0.005943536404160475,0.9988107625984837,0.9976850249635366,0.9999778612840876,0.0010743793414157415,0.0011732855328298066,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,2,False,True
convnext_tiny_hard_conf_d4_s224_full_bce_nfull_seed2,4,0.8,1.0,16549,0.34615545515394913,0.22859387274155538,0.7714061272584446,0.22847301951779564,0.0007429420505200594,0.9998791467762402,0.999735659529474,0.9999989853765426,0.00010920144330189319,9.35003731404643e-05,convnext_tiny,gz2,hard_conf,d4,224,full,bce,0,2,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,0,0.0,0.2,5122,0.10713688085676037,0.4328387348691917,0.5671612651308082,0.08180398281921131,0.7143424711958681,0.6489652479500195,0.6525569511760555,0.7145877148648722,0.16419823646865106,0.24712483852606576,convnext_tiny,gz2,hard,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,1,0.2,0.4,5706,0.11935240963855422,0.38310550297932,0.61689449702068,0.2774272695408342,0.2395709177592372,0.8943217665615142,0.8973567589204026,0.9635892534101306,0.008529543575843644,0.0757131956877071,convnext_tiny,gz2,hard,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,2,0.4,0.6,6977,0.14593791834002678,0.29281926329367924,0.7071807367063208,0.27934642396445464,0.03734604688120779,0.9865271606707754,0.9866024474606658,0.998792330916904,0.019762997233583917,0.01258664504024943,convnext_tiny,gz2,hard,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,3,0.6,0.8,13454,0.2814173360107095,0.16701352757544224,0.8329864724245577,0.1656013081611417,0.007548669050456893,0.9985877805856994,0.9980848918691505,0.9999628903497397,0.003044400411773132,0.0011521467826153403,convnext_tiny,gz2,hard,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,4,0.8,1.0,16549,0.34615545515394913,0.22859387274155538,0.7714061272584446,0.22841259290591576,0.0011918951132300357,0.9998187201643604,0.9997894966925138,0.9999993166821615,0.00032992055566990303,0.0001244858230992206,convnext_tiny,gz2,hard,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed1,0,0.0,0.2,5122,0.10713688085676037,0.4328387348691917,0.5671612651308082,0.08766106989457245,0.7287716405605935,0.6548223350253807,0.6488539116838512,0.7059170375684063,0.12715603705059556,0.23410822167400974,convnext_tiny,gz2,hard,d4,224,full,bce,0,1,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed1,1,0.2,0.4,5706,0.11935240963855422,0.38310550297932,0.61689449702068,0.2867157378198387,0.2267106347897774,0.9036102348405187,0.8976904942609998,0.9616136779505947,0.038402226580063904,0.07519989625605848,convnext_tiny,gz2,hard,d4,224,full,bce,0,1,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed1,2,0.4,0.6,6977,0.14593791834002678,0.29281926329367924,0.7071807367063208,0.27848645549663176,0.041220115416323165,0.9856671922029525,0.9819792082706607,0.9987366770494363,0.031669651144530776,0.013732478987144782,convnext_tiny,gz2,hard,d4,224,full,bce,0,1,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed1,3,0.6,0.8,13454,0.2814173360107095,0.16701352757544224,0.8329864724245577,0.16649323621227896,0.0028854080791426216,0.9994797086368367,0.9986202715425689,0.9999940831055228,0.006335594252159696,0.0011664661265438417,convnext_tiny,gz2,hard,d4,224,full,bce,0,1,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed1,4,0.8,1.0,16549,0.34615545515394913,0.22859387274155538,0.7714061272584446,0.22853344612967552,0.00041220115416323167,0.9999395733881201,0.999867829764737,1.0,0.0007440642544028267,6.651706285491967e-05,convnext_tiny,gz2,hard,d4,224,full,bce,0,1,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed2,0,0.0,0.2,5122,0.10713688085676037,0.4328387348691917,0.5671612651308082,0.10777040218664591,0.6951983298538622,0.6749316673174541,0.6605997157002259,0.7235489803792787,0.13532772886905778,0.23030738411913063,convnext_tiny,gz2,hard,d4,224,full,bce,0,2,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed2,1,0.2,0.4,5706,0.11935240963855422,0.38310550297932,0.61689449702068,0.2819838766211006,0.24091858037578287,0.8988783736417806,0.8870073245030359,0.9635389591824005,0.01179001670874198,0.07252782494012716,convnext_tiny,gz2,hard,d4,224,full,bce,0,2,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed2,2,0.4,0.6,6977,0.14593791834002678,0.29281926329367924,0.7071807367063208,0.2741866131575176,0.054279749478079335,0.9813673498638383,0.9736332610527489,0.998330879999746,0.01675712720917531,0.01452793182078048,convnext_tiny,gz2,hard,d4,224,full,bce,0,2,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed2,3,0.6,0.8,13454,0.2814173360107095,0.16701352757544224,0.8329864724245577,0.165526980823547,0.008350730688935281,0.9985134532481047,0.9959054296004917,0.9999899929033006,0.0035486176719207252,0.0012690346816976925,convnext_tiny,gz2,hard,d4,224,full,bce,0,2,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed2,4,0.8,1.0,16549,0.34615545515394913,0.22859387274155538,0.7714061272584446,0.22841259290591576,0.0012526096033402922,0.9998187201643604,0.9996964929933625,0.9999999171735954,0.0004330313204335901,0.0001337945513350492,convnext_tiny,gz2,hard,d4,224,full,bce,0,2,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed3,0,0.0,0.2,5122,0.10713688085676037,0.4328387348691917,0.5671612651308082,0.08024209293244833,0.7141162514827996,0.6474033580632566,0.6479752375052112,0.7117458816514851,0.16019876879745987,0.24350279905542066,convnext_tiny,gz2,hard,d4,224,full,bce,0,3,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed3,1,0.2,0.4,5706,0.11935240963855422,0.38310550297932,0.61689449702068,0.2809323519102699,0.23052589956504546,0.8978268489309499,0.8988974257672794,0.9633952892372952,0.01116009650685151,0.07417353620176703,convnext_tiny,gz2,hard,d4,224,full,bce,0,3,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed3,2,0.4,0.6,6977,0.14593791834002678,0.29281926329367924,0.7071807367063208,0.2751899097033109,0.04863582443653618,0.9823706464096317,0.9782144374267001,0.9983552843694377,0.017649187218719175,0.01403348085948911,convnext_tiny,gz2,hard,d4,224,full,bce,0,3,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed3,3,0.6,0.8,13454,0.2814173360107095,0.16701352757544224,0.8329864724245577,0.16582429017392597,0.006326611308817715,0.9988107625984837,0.9975071210222137,0.9999517117873553,0.0035556874415250735,0.0010569250926647262,convnext_tiny,gz2,hard,d4,224,full,bce,0,3,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed3,4,0.8,1.0,16549,0.34615545515394913,0.22859387274155538,0.7714061272584446,0.22853344612967552,0.00039541320680110717,0.9999395733881201,0.999867829764737,0.9999999171735954,0.0003711595310113316,7.588206415340283e-05,convnext_tiny,gz2,hard,d4,224,full,bce,0,3,False,True
